,rng_tp_mean,rng_tp_std,test_tm,deeptune_tp_mean,deeptune_tp_std,deeptune_tm,bayes-opt_tp_mean,bayes-opt_tp_std,bayes-opt_tm
163,11314.493200000003,15967.211369673658,4776.553230611797,35283.3446,13339.405952783685,4772.5640409751,13515.026899999999,17850.900187602514,4993.720503656383
164,11554.946800000002,16154.921450163098,4805.609650733697,35279.5894,13337.25112327805,4801.658224193569,13516.6132,17849.706313622075,5024.629714372384
165,11554.712000000001,16155.086977352801,4834.7395496333675,35386.0991,13356.177415157234,4830.884532811869,13516.341600000002,17849.909405163136,5055.520184751852
166,11542.2341,16163.410477291423,4864.115579206105,35366.9197,13343.504018395504,4860.186000343665,13514.582600000002,17851.23234884077,5086.413819629308
167,11542.888200000001,16162.948167059769,4893.09581813347,35606.165100000006,13172.132044937865,4889.732263404486,13083.7849,17647.77873589815,5116.882625670549
168,11650.4725,16130.841467727985,4922.170298182441,35665.648400000005,13192.919587843151,4918.886124940035,12826.8387,17634.841083323583,5147.327468239738
169,11737.549099999998,16107.37064133542,4951.352030922673,35691.843400000005,13208.925170440418,4948.13147934623,12805.7356,17648.711089598884,5178.89925377538
170,11737.3794,16107.492467744745,4980.351539629743,35637.3538,13189.165641617044,4977.483203341269,13162.6974,17749.9413133344,5208.880835789487
171,11735.781200000001,16108.648625673246,5009.558249594826,36065.6796,12711.86306753726,5006.654298561857,13120.6563,17682.731223939114,5240.28081453051
172,11707.3899,16126.520686573933,5038.799850464414,36091.7042,12692.788721865198,5036.034613253732,13125.461400000002,17688.482177381815,5271.252343178342
173,11714.720199999998,16121.364072118093,5067.895235555856,36078.46070000001,12685.594003313621,5065.4461383825055,13488.044199999998,17787.13726098324,5301.500720518319
174,12067.131499999996,16249.782016791942,5096.809364516343,35915.32200000001,12691.496037365492,5094.714928644388,13064.013299999999,17597.091390447233,5331.735395152176
175,11644.008499999996,16001.12467177338,5125.815501536174,36340.15050000001,12183.148947396676,5123.802288491334,13063.9892,17597.109067089496,5361.425676430507
176,11637.225299999998,15987.70520341212,5155.230403216779,36351.7035,12190.089243001905,5152.977847899243,12808.003599999998,17596.860113347353,5392.370564731062
177,11637.225299999998,15987.70520341212,5184.437113324506,36330.5739,12180.34448080898,5182.562876017989,13233.664299999999,17798.481741085012,5422.7267985738345
178,11638.7894,15986.574456922272,5213.648792707662,36376.6464,12196.31456950939,5211.943131963118,13598.554399999997,17897.244796430332,5453.101276123266
179,11344.412000000002,15923.665634838104,5242.68879142606,36194.113399999995,12237.470242724206,5241.328333580237,13630.975599999998,17943.328650954947,5484.098457010624
180,11344.7171,15923.451281974914,5272.094734003869,36562.082599999994,11684.461250722572,5270.540122898457,13630.670699999999,17943.55760914492,5514.860494425622
181,11332.241899999999,15931.72626217741,5301.26522482621,36579.7857,11694.236951424,5300.119685223429,13198.981799999998,17745.833492552745,5545.515386950844
182,11333.903100000001,15930.553399943876,5330.4943691256885,36626.48789999999,11705.23569991722,5329.46676267373,12780.719099999997,17553.999667610064,5576.106439686144
183,11321.359699999999,15938.860535579854,5359.430529631747,36995.7491,11111.478904447968,5358.870334720935,12781.928699999999,17553.123209829395,5607.1497466937435
184,11309.157,15946.923207490247,5388.465727066493,37051.5329,11129.129173676465,5387.979339398517,12341.796199999999,17310.165909973988,5636.9058992619275
185,11313.8864,15956.08678092467,5417.497140790495,37239.1112,11072.993250142463,5417.1878080124625,12341.664899999998,17310.258413638687,5667.4440266146985
186,10897.025799999998,15672.044038029066,5446.732561644825,37146.2887,11116.544641496894,5446.395229245696,12329.534299999998,17318.3465181138,5698.126905259403
187,10897.151699999997,15671.957907767368,5475.92890566932,37051.967,11105.967823063824,5475.807083663259,11902.414399999998,17088.844599228778,5728.530649129021
188,10776.875899999995,15698.740694539043,5505.052851902445,37162.969699999994,11061.294827278174,5505.178121987451,11900.6025,17090.09662098991,5759.109984384973
189,10908.982699999999,15758.347548049755,5534.249900733345,37178.0675,11069.771347712143,5534.47387717863,11898.932999999997,17091.250708247277,5789.593137894982
190,10909.3006,15758.130847623257,5563.166008314523,37132.3679,11119.140201841983,5563.847296630258,11897.405,17092.307383165884,5819.570090135965
191,10982.7505,15732.158415282398,5592.2597253615995,37561.313799999996,10488.010032438067,5592.938628754054,11548.104200000002,16974.520729909585,5849.870436697735
192,10595.1094,15514.825090399365,5621.271297753735,37760.865999999995,10409.688150026972,5622.210331469312,11546.503099999998,16975.601962145534,5880.001921952648
193,10595.625,15514.477755386966,5650.44486164288,37997.7924,9799.3691820626,5651.397941888257,11456.970600000002,16839.191098794494,5910.37135266499
194,10461.208400000001,15545.878745984333,5679.637586401148,38004.68549999999,9803.178184087279,5680.746234409376,11456.9622,16839.196739547973,5941.006865308924
195,10743.9258,15635.291756205394,5709.093547430647,38026.719399999994,9814.87975327256,5710.113009498759,11219.722600000001,16831.800922914495,5971.897330370558
196,10729.8739,15644.305397822169,5738.23479719167,37599.7281,10506.656685684435,5739.74330338539,11219.3356,16832.055063331056,6002.7313892365
197,10729.771900000002,15644.374242498785,5767.3463966418585,37532.65,10484.294032924106,5769.058758688024,11263.166,16831.784895752444,6033.712280945905
198,10986.658800000003,15897.22446471278,5796.479440664008,37476.9779,10472.95545810573,5798.347923236021,11264.9893,16830.574754361496,6064.106039737418
199,10999.050100000002,15889.269035678419,5825.626912346573,37489.0801,10478.135370182188,5827.658621524528,11264.757600000003,16830.727896193683,6094.279911509247
200,11382.033500000001,16084.329936993978,5854.750728599418,37117.6254,11097.731277521854,5856.983896246644,11265.5159,16830.226990321084,6125.309581033576
201,11054.3498,15975.456797107367,5883.7881064401245,37175.621999999996,11109.480165303145,5886.281957380165,11266.2032,16831.50763806017,6155.774372576294
202,10810.1377,15934.610151400306,5912.900949798397,37133.6616,11098.846254050079,5915.49560499054,11266.220200000003,16831.49641158563,6186.047263942532
203,10809.914300000002,15934.75949723316,5941.968029004047,37096.819200000005,11086.754337433988,5944.786467395596,11236.5567,16848.696076270655,6216.64106295676
204,10781.632000000001,15951.104561704686,5971.1840187003445,37020.87560000001,11060.595596937836,5974.031464796971,10813.2051,16587.766680728633,6247.429971068127
205,10781.840200000002,15950.966091245631,6000.210556892978,37012.421700000006,11055.509996906978,6003.424587576612,10781.7932,16605.227631138026,6277.6782917066685
206,11069.341700000004,16201.9290648583,6029.317950084702,37171.6759,11024.322641242145,6032.632322458851,10781.810699999998,16605.216461916916,6308.759390666977
207,11337.216500000002,16240.433525685783,6058.556720516017,37112.152200000004,11005.733618504455,6061.918392732637,10352.340900000001,16320.645438001835,6339.274277946284
208,10991.6331,16106.221222682849,6087.776643748547,37143.15579999999,11008.582280895318,6091.33537604504,10787.656300000004,16620.586915892392,6369.843460793759
209,10991.320499999998,16106.431389167583,6117.15354968961,37375.613000000005,10880.06630614515,6120.734309430387,10787.872100000002,16620.448890849268,6401.8915419762925
210,10553.137999999999,15795.530333954097,6146.335802425831,37007.410800000005,11497.986137160166,6150.290402192434,10786.265000000003,16621.48375894243,6432.582306494206
211,10540.6292,15803.2648148291,6175.3604076270685,36845.5528,11528.975199800552,6179.6538926262565,10814.631700000002,16605.737458237683,6463.388717449151
212,10171.5833,15611.013298175494,6204.485185548413,36849.264299999995,11531.121984946414,6208.856318033182,10676.030500000003,16636.01656248613,6494.450933858502
213,10239.4215,15587.460539017533,6233.557972254092,36833.8655,11524.544198919399,6238.160314008344,10302.6141,16451.315773089646,6524.977205337817
214,10240.8988,15586.49718920125,6262.643209389217,36844.138399999996,11529.86381561662,6267.412331404026,10302.3541,16451.475984678098,6555.729216269024
215,10242.4065,15585.513947084542,6291.70999829533,36840.99859999999,11528.18041830323,6296.680886438855,10330.450600000002,16436.533128506195,6586.4253195977435
216,9807.475400000001,15250.058200561885,6320.914386977386,36905.22959999999,11551.304794832306,6325.928628847622,10328.6695,16437.64266704234,6616.905922402572
217,9371.735400000001,14897.4103072486,6350.132569029681,36908.113699999994,11552.858663455694,6355.314918269349,10358.170000000002,16422.014412526132,6647.9850651768365
218,9238.3732,14920.978893072925,6379.065736604644,36873.38,11543.890970196488,6384.714928105228,10777.648799999999,16690.258470839526,6678.269954992248
219,9238.5121,14921.234282858592,6408.168399447001,36796.4814,11529.177666510568,6413.826388431504,10777.769400000001,16690.18175342149,6709.458072775401
220,9266.1562,14907.196626409126,6437.3602807571,36969.5665,11481.31756051442,6443.107943886318,11197.472800000003,16944.09953546851,6740.272209887654
221,9145.1487,14931.333438092035,6466.449663289141,37040.5818,11499.695379354915,6472.479998116643,11052.686000000002,16743.566448709786,6770.890503533435
222,9173.3052,14917.019238162995,6495.517242398709,36875.712,11519.274893439604,6501.751505501819,11052.742900000001,16743.52940816997,6801.4222814707455
223,9374.4366,14929.566139734954,6524.83513445237,37029.553199999995,11496.019366498553,6531.00020119235,10816.9757,16728.97645957201,6832.304852193382
224,9375.011700000001,14929.210777739863,6554.152608173863,37035.5263,11498.966869202786,6560.498014396218,10374.440400000001,16417.328873390758,6863.140601891057
225,8968.7837,14584.247802006634,6583.44057398433,36943.3179,11477.253492986316,6589.998995560186,10386.683900000002,16410.1748755526,6893.798071199601
226,8600.7103,14334.82854011135,6612.592510163078,37320.255,10860.28278839833,6619.4698074399885,9970.113000000003,16103.109301354787,6924.867791592369
227,8600.331,14335.051741051828,6641.902186763011,37133.3209,10936.109513103193,6648.803920923959,9998.5791,16088.19423304518,6955.51420463296
228,8185.8102,13973.829831943209,6671.136103573123,37134.3409,10936.72272737817,6678.295826804363,9645.5517,15911.576124206556,6986.756626310626
229,8156.097699999999,13988.03292496696,6700.2584528073,37511.1096,10280.362566150372,6707.711962166111,9283.082199999999,15680.813343591308,7017.3277727707555
230,8417.5857,14257.214219327017,6729.1399180555645,37503.8532,10276.218219401133,6737.017336760396,9715.2334,16011.072363259633,7047.566536154777
231,8417.2631,14257.401396019663,6758.464604187275,37555.7154,10288.947220257127,6766.080547060998,9716.8766,16010.083831462232,7078.740699577595
232,8417.4004,14257.322019558156,6787.53049568283,37546.4461,10283.400554226107,6795.588875341679,9717.0235,16009.996267949058,7109.558428088302
233,8417.6422,14257.181886896344,6816.809510837356,37506.5002,10273.226195786889,6824.836307326432,9869.316700000001,16248.758638111287,7139.929280887405
234,8417.520600000002,14257.252451446937,6846.070510052576,37091.702900000004,10917.249878586024,6854.298340211671,10298.073100000001,16550.318948383785,7171.292437695398
235,8845.2998,14639.323193194758,6875.371386948904,37258.729400000004,10897.089385325131,6883.740654610529,10243.066200000001,16447.013254915906,7202.545815650305
236,8829.746599999999,14607.500573742193,6904.648987038013,37333.6408,10915.284211312564,6913.226300898871,10667.452600000002,16726.72619717807,7234.129119379398
237,9158.2406,14944.585576621443,6933.846070431103,37243.3599,10895.669197016538,6942.686663849232,11097.072100000001,17001.09318146885,7264.642341993679
238,9158.142300000001,14944.644847334637,6962.986588651209,37018.335900000005,10989.393617183534,6972.066237591138,11402.183400000002,17285.045718791098,7295.054045373468
239,9553.1955,15217.050963441596,6992.471605354156,37038.4515,11001.166251444196,7001.391910010844,11776.288199999999,17441.78256635241,7325.9346962507625
240,9851.0566,15563.48351496844,7021.80295633872,36999.8856,10992.231860606136,7031.060282522049,11794.201599999999,17472.495839666506,7356.615037914114
241,10083.8659,15862.400377892249,7051.068508095622,37209.6915,10472.012128651435,7060.57721280654,12163.244899999998,17608.737077388003,7387.645124621272
242,10081.5325,15857.913648563821,7079.989553680639,37207.491200000004,10470.969138734701,7090.02894944656,12210.165599999998,17684.735946042525,7418.098952284078
243,10083.2876,15856.80764581983,7109.11254642403,37219.2252,10477.632559568834,7119.134368171912,12444.818599999997,17679.23838269471,7449.471992949604
244,9959.779700000001,15873.779323110075,7138.318058150266,37649.877,9802.434298777574,7148.442875603795,12504.749699999997,17776.675475515578,7479.742022173856
245,9532.497800000001,15542.99775464023,7167.452709542389,37800.2771,9762.613738092818,7177.834560769056,12761.7546,17812.545491473385,7510.266733752365
246,9532.7944,15542.818975591934,7196.499299686286,37747.81539999999,9751.444657035943,7207.157144414064,12958.585599999999,18035.72964011555,7540.828945081565
247,9399.8035,15565.347738615244,7225.480696670429,37805.504,9767.469091153758,7236.388971488807,12972.092700000003,18057.664676286073,7571.401069871799
248,9463.3837,15693.593979894642,7254.595661719719,37790.2282,9759.30055445311,7265.555828563588,13069.931400000001,18198.039276398984,7601.892415364662
249,9463.5959,15693.46812682583,7283.526719108545,37741.2967,9743.74862826459,7294.856325229089,13430.221099999999,18350.60625216529,7633.012148872339
250,9451.388099999998,15700.205944231604,7312.569748779233,37940.5429,9666.717858293297,7323.973665014231,13782.903900000001,18454.45814684923,7663.197945257123
251,9230.086599999999,15656.073674319574,7341.561735941535,37940.121999999996,9666.48042668861,7353.202143808302,14079.290799999999,18682.468886970037,7693.153514696723
252,9229.770299999998,15656.256846036506,7370.588409917377,37993.2321,9677.396883542837,7382.38117010749,14522.8858,18872.182879018696,7723.9823813605535
253,9229.522399999998,15656.400260228604,7399.831971147072,37559.0534,10373.076268801287,7411.595836656117,14894.6823,18951.633553127278,7754.430786826622
254,8813.045699999999,15301.226266780664,7428.849829828882,37507.4238,10360.395834720484,7441.026370980752,15326.474999999999,19101.959393859495,7785.668099796915
255,8489.6212,15138.017116926261,7457.924694396906,37495.705400000006,10354.583304020633,7470.233951962138,15582.65,19068.83663027931,7815.614241935663
256,8489.7369,15137.953320565348,7486.949092202806,37539.730800000005,10366.273484696578,7499.497450210505,16012.315800000004,19200.321458871993,7845.781011396074
257,8706.2866,15172.19220361647,7516.094128526752,37548.611000000004,10370.342452622815,7528.709060483599,16449.799700000003,19332.278437782003,7876.7655867710755
258,8718.3859,15165.87047699868,7545.094445437014,37385.5538,10396.573864607974,7558.043493427342,16523.100800000004,19418.437152999242,7906.935303181231
259,8690.3655,15179.04052967686,7574.164770597187,37373.8748,10389.351922236967,7587.2338237462645,16893.852,19480.008399030376,7937.505654090611
260,8690.7601,15178.818029175887,7603.2731294050855,37314.505600000004,10372.829460949053,7616.496029847829,16901.3885,19488.0300541725,7968.120212019984
261,9101.5566,15492.990029220586,7632.209977888074,37136.4046,10410.521914344297,7645.792589844768,17337.969399999998,19596.031180651902,7998.546895050015
262,9101.237599999999,15493.174027543168,7661.139412939611,37152.157600000006,10418.904403326975,7674.919507764784,17765.769500000002,19683.093611245127,8029.091780722204
263,9101.029299999998,15493.294264940769,7690.319042623941,36973.4061,10504.364630690987,7704.040214121405,18190.982000000004,19756.78065498577,8059.376975239221
264,8770.995899999998,15266.739083243947,7719.676569409383,36982.9591,10510.044356811068,7733.409799278681,18625.608400000005,19833.270954915766,8090.338472313893
265,9182.6268,15580.567030104257,7748.917627826777,36982.188,10509.603490685555,7762.956346936239,19064.104000000003,19904.675362379367,8121.235864654627
266,9554.1266,15801.981240359273,7778.140888672563,36965.081099999996,10500.79390434608,7792.386638179866,19436.403100000007,19892.828425870954,8151.838419180604
267,9566.5865,15795.05190629169,7807.1596064505375,37018.0542,10518.985880799268,7821.803284626696,19865.0793,19934.266749198992,8182.812681907157
268,9522.5563,15793.906027905614,7836.34485948205,36957.34270000001,10500.537042109976,7851.011126273613,20272.1104,19960.36982970095,8213.486238123178
269,9407.0213,15819.769401436588,7865.5224736693135,36952.154,10496.662149381966,7880.385857940913,20270.4885,19962.01002166988,8244.798478460572
270,9419.335700000001,15813.048752822475,7894.795597551609,37005.3569,10513.920931984956,7909.7531972887755,19911.962199999998,20000.872874779317,8275.598886488222
271,9433.2757,15805.354987137256,7923.693863973224,37011.5971,10517.564502177896,7939.217793463017,19959.826399999998,20053.021534239153,8305.917243346774
272,9812.7548,16031.990830627461,7952.639864934946,37163.3071,10496.888202990951,7968.310197219456,20042.5445,20129.86659978254,8336.671327365899
273,9807.0824,16035.301728878327,7981.787265305315,37168.2327,10499.420406549863,7997.446098102595,20117.7235,20204.20293151969,8367.662448649202
274,9454.811,15854.915182078046,8011.109890043323,37265.698300000004,10453.249690403942,8026.788123373782,20537.177000000003,20217.67452022134,8398.73676139075
275,9897.6961,16204.256159704886,8040.30853549564,37270.5412,10455.779309548789,8056.303245842045,20773.6855,20115.947278428896,8429.373384157063
276,9902.684299999999,16214.501610328902,8069.47383020179,37064.79449999999,10518.76502202187,8085.692206302526,21218.6507,20147.022299768432,8459.850163200066
277,10334.8468,16517.944926442266,8098.684581948973,37091.5326,10531.88115363401,8115.0507077957855,21172.196,20102.775223883345,8491.014384938931
278,10334.9088,16517.9067411029,8127.905352962371,36901.81649999999,10596.538677829132,8144.455753041961,21243.304300000003,20169.303430567215,8522.028583419675
279,10334.9537,16517.879149832625,8156.832492081927,37095.2774,10543.069414201598,8173.867360008117,21269.0277,20195.734715596107,8552.931800572678
280,10335.010599999998,16517.844152260113,8185.779381713368,37090.4762,10543.311736217305,8202.986923186589,21697.9006,20197.890266262355,8583.209534129595
281,10335.082199999999,16517.800017322803,8214.972017904189,36934.5282,10556.599481156265,8232.128180942038,22127.187400000003,20188.44033655758,8613.84496702757
282,10712.129099999998,16710.631998130895,8244.033328040727,36961.1905,10571.941484480547,8261.513669391541,22502.1274,20125.272673472857,8643.96737073291
283,10712.1504,16710.61853321737,8273.050580586107,37026.0947,10591.45609550693,8290.76699803699,22929.519700000008,20099.273996893542,8675.284093226104
284,10724.408000000001,16703.329993820993,8302.332539947107,36849.46600000001,10632.033493087858,8319.980763043079,23358.276800000003,20066.644299369684,8706.280613095832
285,10301.1561,16427.903988847385,8331.513102218732,36853.2202,10634.341978828685,8349.455487401561,23797.8273,20034.62110627485,8736.917293712719
286,10292.4679,16433.029681321354,8360.52843401071,36851.531500000005,10635.86485715641,8378.832117960083,24229.8945,19986.562211381948,8768.330589743817
287,10292.2885,16433.140155235542,8389.64142699863,36886.0885,10630.951243769052,8408.043694945542,24650.572499999995,19914.818672939375,8798.945963818087
288,10279.023000000001,16440.90275926791,8419.089884815603,36938.1028,10649.945534532471,8437.350514847296,24883.7336,19760.767156413312,8830.58042150536
289,10035.1502,16408.321869976342,8448.307019471828,36936.8214,10649.086835049946,8466.9924171547,25258.973599999998,19640.628829858146,8861.532606601419
290,10039.6748,16405.666746934516,8477.28344251315,37120.3777,10563.145759821917,8496.405384301846,25697.1323,19560.868708192833,8891.954211012522
291,10353.495800000002,16681.58253150313,8506.386956828414,36965.9965,10590.352746653944,8525.575027004881,26117.7238,19455.736411955717,8922.214510339078
292,10351.85,16682.595605959643,8535.43689113511,36954.6165,10583.894434493417,8554.874743121445,26388.4272,19278.024403047482,8952.865813073051
293,10351.804399999999,16682.623443950793,8564.595474472342,37137.306899999996,10510.888335037405,8584.12050205125,26497.4673,19344.619108223294,8983.17167161971
294,10351.4789,16682.82223046526,8593.679967117703,37136.129,10510.152460007086,8613.476013412774,26873.480899999995,19193.65911695376,9013.469395828639
295,10054.826200000001,16600.227488757784,8622.6503851891,37130.13719999999,10506.221499228453,8642.755314779677,27244.0206,19028.261185672,9043.986121940654
296,10054.844100000002,16600.216649870334,8651.481386166504,37554.5461,9833.50573194371,8671.924027252242,27672.624299999996,18895.321205997494,9073.928650360991
297,10054.9269,16600.16734386113,8680.443569627329,37609.79349999999,9849.73754023531,8700.952235442095,27920.586,18868.14378594593,9104.891601291221
298,9664.3899,16367.056671138369,8709.426471195064,37673.18609999999,9865.065745400676,8730.110953059719,28298.950599999996,18686.646481461503,9135.112121543725
299,9652.1254,16373.696582093393,8738.654922609678,37515.6661,9911.241043725138,8759.287180147016,28733.284700000004,18530.95948820036,9166.504966621746
300,9700.1052,16464.88252775218,8767.698167806115,37883.1916,9196.208156397692,8788.716793899886,29161.659800000005,18360.422252789558,9196.955505376303
301,9700.225,16464.81315570708,8797.089182734657,37905.7298,9209.746928298626,8817.957867150752,29090.350900000005,18321.660369266217,9227.856111407445
302,9688.0499,16471.402388231218,8826.106958723256,37955.1605,9222.68254802315,8847.545323252847,29519.123100000004,18140.22911158471,9258.91703305263
303,9686.6078,16472.244012484673,8855.095477292287,38000.2441,9238.264788227398,8876.758072710227,29953.35160000001,17947.202736345058,9289.33406300281
304,9686.467600000002,16472.325088404497,8884.219986965034,38067.5719,9255.800912921874,8905.946036765326,30233.2426,17696.911425846014,9320.674392988058
305,10118.484500000002,16781.052347026893,8913.3768994922,38052.4026,9248.541560454774,8935.269351770257,30656.468500000006,17473.51631781087,9352.039034616404
306,9846.5968,16523.783774219868,8942.44715564963,37860.7496,9344.33173091184,8964.623121749815,31005.779700000006,17207.99854188752,9382.68404048201
307,9579.1446,16461.46095277126,8971.47586152872,37921.5508,9362.237992489901,8993.890729362935,31444.798200000005,16969.791224860925,9413.327865579926
308,9577.5075,16462.40508666722,9000.745018770991,37963.8407,9379.662143520336,9023.12016485056,31385.189400000003,16937.13108926803,9444.487523844537
309,9577.442299999999,16462.44244819236,9030.100839355495,37974.776600000005,9385.966542875722,9052.586948445141,31826.287100000005,16690.985753468027,9475.066875436807
310,9575.674099999998,16463.461103022786,9059.052905368706,38396.137899999994,8583.38120048018,9082.139049509076,32252.8208,16415.03958548201,9505.908813762564
311,9575.712699999998,16463.439013600462,9088.182542211485,38369.511300000006,8623.876561005804,9111.292101907633,32667.0656,16192.693617901088,9536.46201575465
312,9576.312400000003,16463.094429095225,9117.165741398981,38365.795,8621.657554983207,9140.618648416474,32938.136399999996,15870.333772248176,9567.454918578316
313,9869.083700000001,16694.386791187906,9146.528919433133,38341.9793,8617.647935127803,9169.801794245892,33315.0019,15527.484911697302,9597.788943027033
314,9869.173900000002,16694.334301428426,9175.635827371121,38182.819899999995,8671.016751049267,9199.36369488098,33685.85309999999,15169.751444784431,9628.628611394404
315,9867.6751,16695.213276675535,9204.835592107618,38026.5342,8725.8545460669,9228.667743035796,34091.6604,14882.868624161938,9658.970347480617
316,9867.5056,16695.311819403873,9234.053646103142,38013.305799999995,8717.424770724228,9258.06541808113,34533.9994,14515.89599452585,9689.293307796714
317,9869.321399999999,16694.248567385835,9263.027602858252,37580.5967,9485.598618454194,9287.485618606806,34876.4063,14170.453880162953,9720.011355824177
318,9879.6757,16688.44548871765,9292.321147740999,37199.278900000005,10195.498304953897,9316.65950984449,34884.933899999996,14175.071671145504,9750.779382289566
319,9514.1013,16496.66167978265,9321.238933813745,37276.36050000001,10209.200486348318,9346.151475251834,35323.828199999996,13766.897446073928,9781.099216950111
320,9484.9879,16510.58736165775,9350.26887661225,37279.6351,10210.88161375045,9375.270147574123,35344.824,13778.883293990119,9811.377229273381
321,9484.4725,16510.878641823358,9379.32682364768,37285.579300000005,10214.690470570635,9404.499289810723,35074.4643,14194.717583344676,9842.12316149062
322,9455.828,16524.617520826796,9408.481511938191,37448.168000000005,10184.568725771749,9433.757980998222,35500.117600000005,13773.18060511639,9873.28510199747
323,9254.9848,16514.115236196005,9437.727830618895,37465.2912,10195.16300150471,9463.11327968798,35874.942200000005,13309.069495216829,9904.392630785977
324,9524.881999999998,16583.971874805986,9466.900832599174,37463.5478,10194.2304487693,9492.560189456024,36244.7202,12815.630907029274,9934.627990430365
325,9948.2687,16908.209084505354,9495.970663534534,37487.1046,10191.426497132128,9521.934849685205,36465.0589,12397.27268963379,9965.076745497117
326,9947.9251,16908.40794774727,9525.237324137266,37537.299399999996,10204.691953812797,9551.20871256484,36880.7485,11899.216088151552,9996.172324080044
327,9960.497300000003,16901.581169406185,9554.710394216192,37674.5096,10106.25128775887,9580.678017515716,37273.1742,11411.640052010333,10027.66505963863
328,9962.3264,16900.513164906475,9583.815341752634,37472.5051,10184.184767914365,9610.35259039463,37651.4044,10785.418823921704,10058.35600356446
329,9964.134,16899.457413259574,9612.702018811999,37534.845700000005,10204.32610257456,9639.658185762035,37975.5436,10159.92560117263,10088.956462934311
